source_id,source_name,source_type,iso3_country,sector,subsector,start_time,end_time,lat,lon,geometry_ref,gas,emissions_quantity,temporal_granularity,activity,activity_units,emissions_factor,emissions_factor_units,capacity,capacity_units,other1,other1_def,other2,other2_def,other3,other3_def,other4,other4_def,other5,other5_def,other6,other6_def,other7,other7_def,other8,other8_def,other9,other9_def,other10,other10_def,created_date,modified_date
105919,Adana Urban Area in Seyhan District,,TUR,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,36.999069966520395,35.24995047454019,trace_35.24995047454019_36.999069966520395,co2,594833.0249025289,annual,2369216620.208787,vehicle km traveled (VKT),0.000251067386506,T of CO2 per VKT,2118.007347142352,km,TUR,iso3_country,Adana,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
105919,Adana Urban Area in Seyhan District,,TUR,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,36.999069966520395,35.24995047454019,trace_35.24995047454019_36.999069966520395,co2e_100yr,599848.2626947559,annual,2369216620.208787,vehicle km traveled (VKT),6.792416289939868e-09,,2118.007347142352,km,TUR,iso3_country,Adana,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
105919,Adana Urban Area in Seyhan District,,TUR,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,36.999069966520395,35.24995047454019,trace_35.24995047454019_36.999069966520395,co2e_20yr,600948.117305793,annual,2369216620.208787,vehicle km traveled (VKT),6.792416289939868e-09,,2118.007347142352,km,TUR,iso3_country,Adana,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
105919,Adana Urban Area in Seyhan District,,TUR,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,36.999069966520395,35.24995047454019,trace_35.24995047454019_36.999069966520395,n2o,16.092705565502445,annual,2369216620.208787,vehicle km traveled (VKT),6.792416289939868e-09,T of N2O per VKT,2118.007347142352,km,TUR,iso3_country,Adana,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
105919,Adana Urban Area in Seyhan District,,TUR,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,36.999069966520395,35.24995047454019,trace_35.24995047454019_36.999069966520395,ch4,22.0816290316602,annual,2506751107.1427755,vehicle km traveled (VKT),8.808863779391764e-09,T of CH4 per VKT,2213.105976981262,km,TUR,iso3_country,Adana,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
105919,Adana Urban Area in Seyhan District,,TUR,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,36.999069966520395,35.24995047454019,trace_35.24995047454019_36.999069966520395,co2,629363.4490914964,annual,2506751107.1427755,vehicle km traveled (VKT),0.000251067386506,T of CO2 per VKT,2213.105976981262,km,TUR,iso3_country,Adana,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
105919,Adana Urban Area in Seyhan District,,TUR,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,36.999069966520395,35.24995047454019,trace_35.24995047454019_36.999069966520395,co2e_100yr,634669.8245326503,annual,2506751107.1427755,vehicle km traveled (VKT),6.792416289939869e-09,,2213.105976981262,km,TUR,iso3_country,Adana,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
105919,Adana Urban Area in Seyhan District,,TUR,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,36.999069966520395,35.24995047454019,trace_35.24995047454019_36.999069966520395,co2e_20yr,635833.5263826188,annual,2506751107.1427755,vehicle km traveled (VKT),6.792416289939869e-09,,2213.105976981262,km,TUR,iso3_country,Adana,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
105919,Adana Urban Area in Seyhan District,,TUR,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,36.999069966520395,35.24995047454019,trace_35.24995047454019_36.999069966520395,n2o,17.02689705498139,annual,2506751107.1427755,vehicle km traveled (VKT),6.792416289939869e-09,T of N2O per VKT,2213.105976981262,km,TUR,iso3_country,Adana,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
106697,Adana Urban Area in Yüreğir District,,TUR,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,37.005099520436026,35.33129336567445,trace_35.33129336567445_37.005099520436026,ch4,23.210976897245704,annual,2634956956.826557,vehicle km traveled (VKT),8.808863779391724e-09,T of CH4 per VKT,2348.0676221802205,km,TUR,iso3_country,Adana,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
106697,Adana Urban Area in Yüreğir District,,TUR,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,37.005099520436026,35.33129336567445,trace_35.33129336567445_37.005099520436026,co2,661551.7567063917,annual,2634956956.826557,vehicle km traveled (VKT),0.000251067386506,T of CO2 per VKT,2348.0676221802205,km,TUR,iso3_country,Adana,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
